431148 Sector 5  9458.32 2.07602 0.563685
431148 Sector 6  30969.9 1.63374 1.78462
431148 Sector 7  45692.2 1.59947 2.3371
431149 Sector 0  2337.3 5.77868 0.56234
431149 Sector 1  2164.51 5.73335 0.597742
431149 Sector 2  2072.23 5.77803 0.648153
431149 Sector 3  2931.59 5.57746 1.07642
431149 Sector 4  1642.26 1.37936 0.724765
431149 Sector 5  2312.55 2.12081 0.559446
431149 Sector 6  7263.81 1.67825 1.83379
431149 Sector 7  11390.5 1.79004 2.2383
431216 Sector 0  5140.55 5.62629 0.623911
431216 Sector 1  4816.51 5.59702 0.640022
431216 Sector 2  4766.4 5.61591 0.681375
431216 Sector 3  5723.94 5.40772 1.07317
431216 Sector 4  3700.73 1.23123 0.784613
431216 Sector 5  5103.62 2.00626 0.620589
431216 Sector 6  25391.5 1.61836 1.59709
431216 Sector 7  37616.2 1.22566 2.34925
431217 Sector 0  7645.7 5.70507 0.600273
431217 Sector 1  7129.62 5.6738 0.62051
431217 Sector 2  6995.41 5.70824 0.662093
431217 Sector 3  10168.2 5.49814 1.13209
431217 Sector 4  5407.31 1.31628 0.768873
431217 Sector 5  7559.11 2.07843 0.603014
431217 Sector 6  33214.4 1.68453 1.60656
431217 Sector 7  52030.4 1.3642 2.42747
431219 Sector 0  6472.75 5.75073 0.591662
431219 Sector 1  5924.95 5.72174 0.625588
431219 Sector 2  5849.92 5.7559 0.672299
431219 Sector 3  8315.7 5.55231 1.13374
431219 Sector 4  4558.73 1.35345 0.758644
431219 Sector 5  6424.73 2.08997 0.580403
431219 Sector 6  26655.8 1.74743 1.73652
431219 Sector 7  49428 1.31178 2.44945
431220 Sector 0  7065.83 5.70766 0.58746
431220 Sector 1  6587.7 5.69281 0.613929
431220 Sector 2  6483.65 5.7272 0.657175
431220 Sector 3  9129.47 5.53608 1.08437
431220 Sector 4  5042.35 1.32953 0.740261
431220 Sector 5  7051.95 2.08586 0.592312
431220 Sector 6  27060.8 1.69397 1.7671
431220 Sector 7  41464.7 1.54231 2.38924
431221 Sector 0  7022.19 5.75442 0.571398
431221 Sector 1  6542.67 5.73953 0.606216
431221 Sector 2  6342.31 5.78402 0.66315
431221 Sector 3  8999.45 5.57177 1.08504
431221 Sector 4  4933.83 1.39697 0.751775
431221 Sector 5  7057.24 2.14665 0.570145
431221 Sector 6  24935.3 1.72977 1.87074
431221 Sector 7  37333 1.81676 2.27815
431224 Sector 0  2006.73 5.60637 0.568056
431224 Sector 1  1867.56 5.58032 0.587216
431224 Sector 2  1837.7 5.6036 0.631381
431224 Sector 3  2518.36 5.42098 1.03552
431224 Sector 4  1401.42 1.20845 0.741482
431224 Sector 5  1996.8 1.95727 0.55667
431224 Sector 6  6952.91 1.49735 1.79182
431224 Sector 7  10528.6 1.32542 2.11015
431233 Sector 0  973.823 5.62987 0.59823
431233 Sector 1  897.666 5.57102 0.635156
431233 Sector 2  875.832 5.60693 0.688103
431233 Sector 3  1052.36 5.38714 1.03667
431233 Sector 4  692.746 1.18518 0.75324
431233 Sector 5  960.545 1.937 0.585873
431233 Sector 6  4463.64 1.65087 1.63796
431233 Sector 7  4927.13 1.57046 1.97728
431234 Sector 0  7634.05 5.73977 0.601776
431234 Sector 1  7152.44 5.68814 0.621463
431234 Sector 2  7000.9 5.73241 0.671499
431234 Sector 3  10529.4 5.52584 1.15476
431234 Sector 4  5535.22 1.32546 0.736727
431234 Sector 5  7624.93 2.08365 0.605445
431234 Sector 6  32987.4 1.79435 1.61099
431234 Sector 7  36260.9 1.78639 2.09779
431235 Sector 0  7145.07 5.73239 0.593271
431235 Sector 1  6760.96 5.70112 0.610511
431235 Sector 2  6537.61 5.72732 0.649296
431235 Sector 3  9490.62 5.52393 1.06257
431235 Sector 4  5117.73 1.3193 0.736273
431235 Sector 5  7122.68 2.06482 0.590211
431235 Sector 6  28699.5 1.7627 1.69708
431235 Sector 7  40319 1.7514 2.14765
431239 Sector 0  6902.67 5.7192 0.582669
431239 Sector 1  6433.72 5.67365 0.596352
431239 Sector 2  6300.82 5.71428 0.646833
431239 Sector 3  9557.51 5.47868 1.10863
431239 Sector 4  4819.69 1.31999 0.735202
431239 Sector 5  6784.93 2.07264 0.581487
431239 Sector 6  26229.7 1.74198 1.76018
431239 Sector 7  34273.8 1.68956 2.32238
431240 Sector 0  4088.32 5.7103 0.584754
431240 Sector 1  3866.76 5.66373 0.587779
431240 Sector 2  3751.5 5.72107 0.652218
431240 Sector 3  5158.98 5.4987 1.04018
431240 Sector 4  2918.11 1.3033 0.721127
431240 Sector 5  4107.56 2.03395 0.566685
431240 Sector 6  14772.4 1.75527 1.81596
431240 Sector 7  18059.8 1.70432 2.33748
431256 Sector 0  9661.14 5.77743 0.607534
431256 Sector 1  8933.58 5.72805 0.639759
431256 Sector 2  8786.75 5.77903 0.685384
431256 Sector 3  12884.3 5.5854 1.16262
431256 Sector 4  6802.44 1.37039 0.765461
431256 Sector 5  9597.56 2.08432 0.603087
431256 Sector 6  47320.6 1.89395 1.67463
431256 Sector 7  49266.2 1.84412 2.08049
431257 Sector 0  7121.67 5.83659 0.605798
431257 Sector 1  6630.42 5.77645 0.628682
431257 Sector 2  6536.97 5.82077 0.673732
431257 Sector 3  9827.63 5.65906 1.12845
431257 Sector 4  5109.87 1.4483 0.740055
431257 Sector 5  7094.19 2.1569 0.597318
431257 Sector 6  30445.9 2.03422 1.76554
431257 Sector 7  34107.7 1.99599 2.27171
431258 Sector 0  7618.42 5.92349 0.61362
431258 Sector 1  7188.35 5.84029 0.61414
431258 Sector 2  7014.44 5.88263 0.664842
431258 Sector 3  8015.96 5.73255 0.990936
431258 Sector 4  5427.72 1.48145 0.743726
431258 Sector 5  7602.1 2.21888 0.599995
431258 Sector 6  32729.6 2.07792 1.79497
431258 Sector 7  48506.1 1.58966 2.49487
431259 Sector 0  2427.57 5.85866 0.599368
431259 Sector 1  2302.94 5.77602 0.610319
431259 Sector 2  2240.08 5.82316 0.663657
431259 Sector 3  2508.9 5.65567 0.945402
431259 Sector 4  1736.44 1.40941 0.740776
431259 Sector 5  2481.71 2.12237 0.572619
431259 Sector 6  9372.05 1.93902 1.73134
431259 Sector 7  16678.8 1.19992 2.55503
431294 Sector 0  8808.15 5.87896 0.61348
431294 Sector 1  8209.78 5.83564 0.635886
431294 Sector 2  8054.74 5.87062 0.676096
431294 Sector 3  11880.7 5.73246 1.162
431294 Sector 4  6204.51 1.41281 0.770093
431294 Sector 5  8691.86 2.17584 0.610396
431294 Sector 6  41724.1 1.99971 1.65959
431294 Sector 7  57327.8 1.66033 2.35838
431295 Sector 0  7279.67 5.83853 0.608827
431295 Sector 1  6835.95 5.78472 0.622246
431295 Sector 2  6791.98 5.82604 0.662676
431295 Sector 3  8552.04 5.66926 1.03513
431295 Sector 4  5199.91 1.37866 0.766036
431295 Sector 5  7358.4 2.13845 0.584911
431295 Sector 6  30954.9 1.92263 1.69646
431295 Sector 7  51168.5 1.10079 2.53283
431298 Sector 0  7845.42 5.80951 0.583815
431298 Sector 1  7252.55 5.77404 0.608013
431298 Sector 2  7189.75 5.8137 0.6401
431298 Sector 3  10422.5 5.60084 1.08668
431298 Sector 4  5415.21 1.33552 0.760183
431298 Sector 5  7731.7 2.10636 0.581625
431298 Sector 6  31606.3 1.71152 1.74451
431298 Sector 7  56927.8 1.02384 2.74227
431299 Sector 0  1685.21 5.77728 0.587998
431299 Sector 1  1561.02 5.76132 0.605708
431299 Sector 2  1543.4 5.81358 0.643867
431299 Sector 3  2005.76 5.5785 1.0661
431299 Sector 4  1152.97 1.30698 0.768909
431299 Sector 5  1693.22 2.07014 0.584412
431299 Sector 6  6943.17 1.64073 1.77246
431299 Sector 7  12033.1 1.05642 2.4423
431301 Sector 0  7016.02 5.77548 0.580818
431301 Sector 1  6540.17 5.73538 0.608682
431301 Sector 2  6404.27 5.79579 0.64707
431301 Sector 3  8876.98 5.55179 1.09197
431301 Sector 4  4908.87 1.29384 0.73551
431301 Sector 5  7021.8 2.07122 0.573917
431301 Sector 6  27271.6 1.64837 1.83397
431301 Sector 7  51097.1 1.13086 2.54539
431302 Sector 0  3125.47 5.75128 0.587991
431302 Sector 1  2963.68 5.69074 0.588682
431302 Sector 2  2922.58 5.74333 0.635637
431302 Sector 3  4260.96 5.61456 1.08646
431302 Sector 4  2212.83 1.25021 0.722557
431302 Sector 5  3074.7 1.99351 0.587931
431302 Sector 6  12072.3 1.55519 1.89753
431302 Sector 7  23728.1 1.09779 2.47187
431357 Sector 0  4644.54 6.03501 0.641435
431357 Sector 1  4412.23 5.96101 0.643383
431357 Sector 2  4276.43 6.01864 0.702917
431357 Sector 3  4842 5.85612 1.03807
431357 Sector 4  3329.15 1.57519 0.802407
431357 Sector 5  4660.48 2.31536 0.631033
431357 Sector 6  22061.6 1.96354 1.61583
431357 Sector 7  29662.2 1.4392 2.49237
431358 Sector 0  7317.32 5.87044 0.600015
431358 Sector 1  6789.35 5.82136 0.634653
431358 Sector 2  6709.69 5.87012 0.669715
431358 Sector 3  10438.4 5.72327 1.19506
431358 Sector 4  5156.97 1.44006 0.76557
431358 Sector 5  7301.53 2.17354 0.589244
431358 Sector 6  31305.7 1.75965 1.66336
431358 Sector 7  51052.7 1.03667 2.37333
431360 Sector 0  7678.59 5.74639 0.57529
431360 Sector 1  7094.36 5.67894 0.612404
431360 Sector 2  6982.55 5.71846 0.639563
431360 Sector 3  9384 5.50796 1.06401
431360 Sector 4  5317.44 1.27637 0.741037
431360 Sector 5  7622.88 2.03254 0.571341
431360 Sector 6  32287.1 1.5858 1.70791
431360 Sector 7  50043.8 0.801223 2.52877
431361 Sector 0  5810.73 5.88751 0.590373
431361 Sector 1  5376.85 5.83575 0.625641
431361 Sector 2  5271.86 5.8808 0.667885
431361 Sector 3  7394.17 5.68844 1.11331
431361 Sector 4  3989.45 1.43908 0.766269
431361 Sector 5  5765.38 2.16511 0.590473
431361 Sector 6  22519.9 1.82122 1.86877
431361 Sector 7  39837.4 1.08095 2.65382
431362 Sector 0  618.096 5.81125 0.577805
431362 Sector 1  577.524 5.75603 0.596787
431362 Sector 2  557.918 5.83587 0.663957
431362 Sector 3  675.177 5.60896 0.98002
431362 Sector 4  429.638 1.35349 0.725305
431362 Sector 5  616.489 2.12255 0.578718
431362 Sector 6  2138.36 1.69104 1.88474
431362 Sector 7  3915.69 0.917535 2.56343
431428 Sector 0  8639.58 5.84811 0.630498
431428 Sector 1  8182.86 5.77511 0.637883
431428 Sector 2  7998.67 5.81654 0.690498
431428 Sector 3  7811.72 5.62784 0.897047
431428 Sector 4  6077.62 1.37474 0.808883
431428 Sector 5  8641.47 2.11502 0.619352
431428 Sector 6  43163.3 1.79066 1.66187
431428 Sector 7  67364.2 1.03206 2.70758
431429 Sector 0  6208.81 5.77457 0.605778
431429 Sector 1  5827.21 5.70994 0.614704
431429 Sector 2  5733.78 5.75763 0.665748
431429 Sector 3  5839.95 5.58746 0.899782
431429 Sector 4  4414.87 1.2564 0.737599
431429 Sector 5  6258.67 2.01808 0.585436
431429 Sector 6  27965.7 1.65821 1.61882
431429 Sector 7  47050.3 1.16406 2.38552
431430 Sector 0  7218.35 5.76481 0.591924
431430 Sector 1  6669.07 5.70671 0.614651
431430 Sector 2  6553.07 5.74146 0.662583
431430 Sector 3  5380.1 5.56648 0.761407
431430 Sector 4  4957.64 1.28309 0.748675
431430 Sector 5  7128.97 2.02909 0.58036
431430 Sector 6  32371 1.77704 1.80655
431430 Sector 7  50450.1 1.01617 2.56501
431432 Sector 0  7129.44 5.8376 0.583983
431432 Sector 1  6549.57 5.80435 0.609515
431432 Sector 2  6335.28 5.83716 0.673256
431432 Sector 3  5266.88 5.67119 0.757668
431432 Sector 4  4856.75 1.38365 0.736157
431432 Sector 5  6992.05 2.14637 0.574505
431432 Sector 6  28105.2 1.95988 1.93214
431432 Sector 7  47586.9 1.2481 2.72353
431437 Sector 0  479.181 5.74582 0.612655
431437 Sector 1  455.491 5.69054 0.625822
431437 Sector 2  430.575 5.67489 0.696447
431437 Sector 3  362.751 5.55786 0.877739
431437 Sector 4  319.557 1.26442 0.834735
431437 Sector 5  465.61 2.06052 0.633058
431437 Sector 6  2425.62 1.82012 1.58211
431437 Sector 7  3226.71 1.74708 2.19249
431447 Sector 0  7508.84 5.93913 0.611237
431447 Sector 1  6945.65 5.89056 0.631048
431447 Sector 2  6842.16 5.91217 0.674
431447 Sector 3  6065.27 5.79242 0.829757
431447 Sector 4  5225.94 1.52306 0.786417
431447 Sector 5  7483.02 2.23909 0.598346
431447 Sector 6  30759.6 2.196 1.73522
431447 Sector 7  56839.4 1.73364 2.54961
431448 Sector 0  1276.21 5.9154 0.587267
431448 Sector 1  1167.84 5.85594 0.626269
431448 Sector 2  1148.05 5.88 0.663734
431448 Sector 3  1047.49 5.74018 0.811187
431448 Sector 4  504.333 1.48549 0.770273
431448 Sector 5  1263.4 2.23737 0.586625
431448 Sector 6  4912.09 2.14432 1.83345
431448 Sector 7  9537.88 1.67405 2.59357
431453 Sector 0  5784.08 5.94034 0.591297
431453 Sector 1  5432.02 5.88383 0.610503
431453 Sector 2  5291.45 5.91199 0.65479
431453 Sector 3  5150.48 5.77087 0.880177
431453 Sector 4  3964.46 1.46226 0.740965
431453 Sector 5  5732 2.25471 0.587995
431453 Sector 6  22151.7 2.17216 1.78943
431453 Sector 7  41417 1.74391 2.57562
431454 Sector 0  5877.97 5.55013 0.579215
431454 Sector 1  5536.31 5.51067 0.597147
431454 Sector 2  5417.15 5.55103 0.642404
431454 Sector 3  4990.52 5.38257 0.789663
431454 Sector 4  4082.1 1.12779 0.730368
431454 Sector 5  5835.17 1.87274 0.572393
431454 Sector 6  22475.7 1.60627 1.85594
431454 Sector 7  44137.3 1.02389 2.58375
431458 Sector 0  11187.4 5.5468 0.573877
431458 Sector 1  10254.4 5.51458 0.604835
431458 Sector 2  9992.49 5.53847 0.651002
431458 Sector 3  9317.87 5.38609 0.814999
431458 Sector 4  7555.92 1.1319 0.755856
431458 Sector 5  10950.8 1.87092 0.570613
431458 Sector 6  38381.9 1.55064 1.74518
431458 Sector 7  66997.4 1.06859 2.77159
431608 Sector 0  553.459 5.75972 0.629168
431608 Sector 1  524.975 5.67939 0.629245
431608 Sector 2  503.069 5.70669 0.706582
431608 Sector 3  422.615 5.56568 0.848669
431608 Sector 4  380.403 1.22781 0.806083
431608 Sector 5  545.869 2.03062 0.637344
431608 Sector 6  3078.68 2.09164 1.74042
431608 Sector 7  4219.54 1.88628 2.37953
431609 Sector 0  466.141 5.78448 0.629387
431609 Sector 1  435.183 5.71631 0.64746
431609 Sector 2  415.296 5.73756 0.704364
431609 Sector 3  368.084 5.53962 0.773271
431609 Sector 4  318.546 1.26335 0.846128
431609 Sector 5  466.005 2.03781 0.589589
431609 Sector 6  2359.38 1.93843 1.53098
431609 Sector 7  3499.9 1.70845 2.07118
431612 Sector 0  1483.97 5.68689 0.616607
431612 Sector 1  1346.16 5.6428 0.662053
431612 Sector 2  1354.59 5.64833 0.689019
431612 Sector 3  1478.06 5.47039 1.06541
431612 Sector 4  1030.45 1.22047 0.789338
431612 Sector 5  1431.92 2.02684 0.637295
431612 Sector 6  8508.58 1.90577 1.68764
431612 Sector 7  9638.31 1.60014 2.32068
431615 Sector 0  8554.34 5.57797 0.60328
431615 Sector 1  8088.27 5.54204 0.622951
431615 Sector 2  8103.46 5.55267 0.641784
431615 Sector 3  7598.6 5.35336 0.820672
431615 Sector 4  6050.59 1.1408 0.752201
431615 Sector 5  8548.55 1.90511 0.585093
431615 Sector 6  41249.8 1.67122 1.70219
431615 Sector 7  66418.9 1.0319 2.52271
431616 Sector 0  7587.98 5.50684 0.59116
431616 Sector 1  7135.98 5.46238 0.611628
431616 Sector 2  7064.78 5.48464 0.64276
431616 Sector 3  6748.69 5.29588 0.806739
431616 Sector 4  5259.33 1.09134 0.754491
431616 Sector 5  7603.01 1.85603 0.570385
431616 Sector 6  32996 1.55544 1.73022
431616 Sector 7  52861.9 0.8671 2.62491
431618 Sector 0  7305.5 5.62582 0.584341
431618 Sector 1  6870.18 5.59001 0.603766
431618 Sector 2  6730.86 5.62314 0.657936
431618 Sector 3  6306.85 5.44387 0.783806
431618 Sector 4  5110.88 1.22504 0.746333
431618 Sector 5  7319.05 1.99044 0.576063
431618 Sector 6  30151.4 1.7222 1.7828
431618 Sector 7  50367.1 1.07774 2.59018
431619 Sector 0  2207.99 5.71167 0.583206
431619 Sector 1  2055.31 5.65182 0.609474
431619 Sector 2  2057.52 5.66504 0.627949
431619 Sector 3  2042.41 5.49183 0.845679
431619 Sector 4  1535.35 1.28452 0.741704
431619 Sector 5  2216.99 2.01346 0.552902
431619 Sector 6  9141.64 1.8074 1.92884
431619 Sector 7  12926.9 1.02632 2.80079
431620 Sector 0  2348.8 5.7416 0.558313
431620 Sector 1  2164.12 5.71023 0.605092
431620 Sector 2  2129.31 5.73593 0.637818
431620 Sector 3  1854.05 5.5751 0.78171
431620 Sector 4  1596.36 1.36703 0.732603
431620 Sector 5  2299.74 2.11251 0.576872
431620 Sector 6  8488.59 1.94454 1.89311
431620 Sector 7  14296.7 1.31813 2.94722
431622 Sector 0  5703.17 5.82282 0.572831
431622 Sector 1  5390.95 5.77193 0.596029
431622 Sector 2  5182.84 5.81413 0.643417
431622 Sector 3  4544.01 5.66827 0.791263
431622 Sector 4  3911.48 1.42775 0.744428
431622 Sector 5  5760.96 2.15896 0.5505
431622 Sector 6  19607.6 1.91727 1.86575
431622 Sector 7  29441.8 1.23955 2.95554
431717 Sector 0  8612.65 5.89463 0.611922
431717 Sector 1  8118.07 5.84447 0.63046
431717 Sector 2  7955.43 5.88834 0.680059
431717 Sector 3  7531.85 5.76533 0.876935
431717 Sector 4  6155.64 1.49324 0.776984
431717 Sector 5  8622.17 2.22601 0.605632
431717 Sector 6  39821.2 2.0844 1.68313
431717 Sector 7  65066.1 1.30856 2.44466
431720 Sector 0  2328.83 5.90091 0.595163
431720 Sector 1  2175.84 5.86437 0.622454
431720 Sector 2  2137.37 5.89167 0.665368
431720 Sector 3  1763.74 5.74887 0.824361
431720 Sector 4  1600.89 1.50581 0.772778
431720 Sector 5  2331.29 2.27753 0.594246
431720 Sector 6  9761.97 2.09919 1.68802
431720 Sector 7  15374.4 1.38014 2.68367
431725 Sector 0  5902.82 5.60575 0.576743
431725 Sector 1  5499.92 5.55795 0.60223
431725 Sector 2  5402.85 5.59565 0.649582
431725 Sector 3  4714.77 5.43809 0.778657
431725 Sector 4  4060.66 1.20877 0.75679
431725 Sector 5  5847.75 1.97644 0.574676
431725 Sector 6  24738.8 1.61553 1.81665
431725 Sector 7  36271.9 0.765328 2.62014
431727 Sector 0  6711.17 5.44897 0.559225
431727 Sector 1  6236.95 5.42634 0.590243
431727 Sector 2  6224.18 5.43987 0.613414
431727 Sector 3  5245.67 5.27569 0.715964
431727 Sector 4  4592.3 1.04943 0.717332
431727 Sector 5  6607.17 1.80334 0.558346
431727 Sector 6  26886 1.352 1.86467
431727 Sector 7  36193.1 0.676665 2.79677
431731 Sector 0  6870.88 5.42343 0.597808
431731 Sector 1  6404.54 5.41971 0.630527
431731 Sector 2  6361.17 5.4076 0.665079
431731 Sector 3  5511.06 5.24137 0.796618
431731 Sector 4  4836.52 1.03568 0.771553
431731 Sector 5  6784.25 1.80776 0.596233
431731 Sector 6  39048.1 1.41274 1.58647
431731 Sector 7  46013.4 0.599947 2.47307
431732 Sector 0  7738.49 5.41987 0.582422
431732 Sector 1  7175.43 5.41584 0.606427
431732 Sector 2  7242.09 5.4097 0.631825
431732 Sector 3  5973.75 5.25583 0.750622
431732 Sector 4  5355 1.02155 0.740233
431732 Sector 5  7725.5 1.78438 0.577435
431732 Sector 6  36657.1 1.38785 1.65528
431732 Sector 7  50591.2 0.549846 2.65331
431733 Sector 0  8032.83 5.40177 0.575359
431733 Sector 1  7408.12 5.39008 0.602083
431733 Sector 2  7439.58 5.39274 0.625339
431733 Sector 3  6065.77 5.22731 0.738825
431733 Sector 4  5506.54 1.00536 0.740561
431733 Sector 5  7944.25 1.79041 0.577324
431733 Sector 6  36335.7 1.33202 1.74102
431733 Sector 7  56218.4 0.47972 2.45682
431736 Sector 0  1895.09 5.35936 0.574464
431736 Sector 1  1801.95 5.34894 0.582311
431736 Sector 2  1740.56 5.34804 0.621294
431736 Sector 3  1439.73 5.19326 0.72497
431736 Sector 4  1292.31 0.9988 0.754461
431736 Sector 5  1885.55 1.76628 0.576484
431736 Sector 6  7942.79 1.29563 1.77005
431736 Sector 7  12204.7 0.413907 2.44573
431738 Sector 0  6293.08 5.39287 0.560022
431738 Sector 1  5902.05 5.39579 0.588962
431738 Sector 2  5861.16 5.40643 0.622841
431738 Sector 3  4732.09 5.23249 0.726616
431738 Sector 4  4373.04 1.02477 0.709861
431738 Sector 5  6217.25 1.8024 0.5746
431738 Sector 6  25690.3 1.37221 1.88595
431738 Sector 7  38970.2 0.510967 2.65943
431739 Sector 0  5867.03 5.40593 0.568788
431739 Sector 1  5458.47 5.40487 0.592221
431739 Sector 2  5483.97 5.3981 0.610278
431739 Sector 3  4494.89 5.25557 0.720108
431739 Sector 4  4038.65 1.04046 0.728104
431739 Sector 5  5770.77 1.77907 0.563439
431739 Sector 6  22857.2 1.40676 1.929
431739 Sector 7  37234.8 0.561886 2.78801
431744 Sector 0  8601.65 5.57364 0.581186
431744 Sector 1  7947.87 5.5352 0.611178
431744 Sector 2  7897.1 5.56058 0.643235
431744 Sector 3  6720.18 5.3884 0.791072
431744 Sector 4  5949.01 1.18689 0.742246
431744 Sector 5  8436.95 1.94523 0.58007
431744 Sector 6  43130.2 1.75892 1.62754
431744 Sector 7  58324.7 1.03182 2.65905
431745 Sector 0  2695.52 5.61598 0.598205
431745 Sector 1  2584.03 5.56941 0.604465
431745 Sector 2  2529.96 5.59452 0.648695
431745 Sector 3  2467.62 5.40836 0.859024
431745 Sector 4  1911.57 1.22127 0.753992
431745 Sector 5  2770.9 1.95565 0.568141
431745 Sector 6  12105.5 1.6478 1.59824
431745 Sector 7  17257.9 0.878498 2.60249
431746 Sector 0  5804.64 5.61301 0.573091
431746 Sector 1  5474.88 5.55936 0.593093
431746 Sector 2  5348.23 5.59963 0.640809
431746 Sector 3  5267.44 5.41618 0.843401
431746 Sector 4  4044.2 1.20485 0.737139
431746 Sector 5  5797.78 1.94941 0.568412
431746 Sector 6  23457.1 1.61954 1.74012
431746 Sector 7  41398.2 1.02938 2.59076
431831 Sector 0  6550.6 5.27481 0.585386
431831 Sector 1  6012.65 5.23434 0.614074
431831 Sector 2  6150.65 5.26054 0.632807
431831 Sector 3  6195.54 5.06239 0.824651
431831 Sector 4  4560.23 0.921145 0.740634
431831 Sector 5  6422.52 1.65764 0.580435
431831 Sector 6  31590.6 1.24727 1.52082
431831 Sector 7  47432.9 0.446187 2.25104
431832 Sector 0  2908.65 5.25162 0.576418
431832 Sector 1  2671.7 5.22914 0.607306
431832 Sector 2  2679.7 5.24233 0.622091
431832 Sector 3  2691.58 5.06072 0.812249
431832 Sector 4  1991.35 0.889776 0.730425
431832 Sector 5  2862.45 1.60123 0.55763
431832 Sector 6  13334.6 1.19737 1.57287
431832 Sector 7  19494.6 0.310788 2.58009
431833 Sector 0  1833.83 5.24901 0.567009
431833 Sector 1  1705.88 5.20638 0.591619
431833 Sector 2  1671.16 5.22763 0.629693
431833 Sector 3  1632.6 5.02107 0.783058
431833 Sector 4  1270.36 0.925289 0.726271
431833 Sector 5  1770.15 1.63138 0.566193
431833 Sector 6  7964.13 1.20077 1.65984
431833 Sector 7  12613.6 0.238253 2.33488
431834 Sector 0  7796.84 5.27904 0.56638
431834 Sector 1  7323.24 5.23601 0.583054
431834 Sector 2  7307.1 5.24909 0.615795
431834 Sector 3  6690 5.07825 0.76004
431834 Sector 4  5394.59 0.920332 0.720485
431834 Sector 5  7704.07 1.65149 0.555226
431834 Sector 6  32476 1.24366 1.68701
431834 Sector 7  54822.8 0.2997 2.31405
431835 Sector 0  6762.58 5.26965 0.562165
431835 Sector 1  6314.15 5.21248 0.581248
431835 Sector 2  6317.68 5.24304 0.606461
431835 Sector 3  5719.53 5.05552 0.730213
431835 Sector 4  4710.71 0.883776 0.686264
431835 Sector 5  6690.4 1.61045 0.575855
431835 Sector 6  25564.4 1.16755 1.70501
431835 Sector 7  49992.9 0.333198 2.27684
431836 Sector 0  746.853 5.23803 0.561426
431836 Sector 1  699.634 5.15891 0.588416
431836 Sector 2  696.129 5.20354 0.615008
431836 Sector 3  647.952 5.03299 0.781932
431836 Sector 4  509.416 0.847169 0.704802
431836 Sector 5  754.34 1.59341 0.533142
431836 Sector 6  2735.86 1.12727 1.71125
431836 Sector 7  4514.09 0.186839 2.47184
431837 Sector 0  9905.46 5.28944 0.553007
431837 Sector 1  9074.28 5.243 0.58023
431837 Sector 2  9002.51 5.28853 0.622569
431837 Sector 3  8504.3 5.10003 0.773753
431837 Sector 4  6742.44 0.922791 0.706596
431837 Sector 5  9802.77 1.63413 0.54618
431837 Sector 6  34715.8 1.16753 1.67785
431837 Sector 7  60437.9 0.34325 2.57345
431839 Sector 0  1020.87 5.20843 0.549903
431839 Sector 1  962.214 5.14709 0.56311
431839 Sector 2  960.984 5.18553 0.612055
431839 Sector 3  801.735 4.99563 0.711203
431839 Sector 4  702.057 0.840155 0.693691
431839 Sector 5  1008.04 1.57739 0.547195
431839 Sector 6  3383.9 0.991864 1.62243
431839 Sector 7  5632.43 0.239403 2.66791
431840 Sector 0  3626.4 5.28567 0.548946
431840 Sector 1  3378.03 5.22445 0.568311
431840 Sector 2  3325.22 5.26499 0.61604
431840 Sector 3  2935.19 5.10139 0.743964
431840 Sector 4  2451.29 0.915918 0.718983
431840 Sector 5  3607.84 1.61594 0.539208
431840 Sector 6  12399.4 1.14881 1.67568
431840 Sector 7  18183.5 0.129562 2.52838
431844 Sector 0  581.234 5.2253 0.567808
431844 Sector 1  538.53 5.17788 0.613795
431844 Sector 2  537.446 5.19858 0.663635
431844 Sector 3  485.58 5.0474 0.831255
431844 Sector 4  403.161 0.831956 0.75571
431844 Sector 5  571.304 1.58004 0.567069
431844 Sector 6  2948.42 1.22746 1.57592
431844 Sector 7  3816.2 0.265982 2.37105
431845 Sector 0  1574.13 5.3014 0.597729
431845 Sector 1  1442.47 5.26004 0.623818
431845 Sector 2  1440.17 5.25926 0.660708
431845 Sector 3  1263.09 5.09026 0.807972
431845 Sector 4  1061.44 0.858369 0.774769
431845 Sector 5  1528.92 1.61889 0.589351
431845 Sector 6  8107.55 1.3374 1.62682
431845 Sector 7  9476.34 0.373876 2.49769
431846 Sector 0  7483.98 5.39927 0.573922
431846 Sector 1  6894.64 5.34721 0.611121
431846 Sector 2  6857.51 5.3386 0.636617
431846 Sector 3  6075.88 5.18216 0.757063
431846 Sector 4  5184.1 1.01146 0.744119
431846 Sector 5  7354.88 1.7406 0.578997
431846 Sector 6  33152.2 1.52199 1.64627
431846 Sector 7  49694.8 0.565185 2.59838
431854 Sector 0  6413.12 5.62698 0.581803
431854 Sector 1  5973.38 5.58029 0.598611
431854 Sector 2  5827.98 5.59136 0.636913
431854 Sector 3  5258.97 5.45937 0.777747
431854 Sector 4  4372.22 1.24566 0.736901
431854 Sector 5  6418.51 1.95766 0.566572
431854 Sector 6  25107 1.81945 1.77451
431854 Sector 7  40121.3 0.92336 2.6121
431859 Sector 0  13644.8 5.88284 0.563243
431859 Sector 1  12744.6 5.85241 0.599891
431859 Sector 2  12620.9 5.88145 0.636143
431859 Sector 3  11962.9 5.73607 0.812599
431859 Sector 4  9309.32 1.51772 0.735905
431859 Sector 5  13650.7 2.22279 0.56766
431859 Sector 6  44189.6 2.02495 1.82451
